id,retirement_age,birthdate,gender,per_capita_income,yearly_income,total_debt,credit_score
1258,65,1946-05-20,Female,Rp31.146.000,Rp24.272.000,Rp4.587.238,789
919,62,1971-03-29,Female,Rp52.240.000,Rp106.519.000,Rp33.640.571,698
1447,60,1993-02-07,Male,Rp52.897.000,Rp107.855.000,Rp60.719.428,610
902,64,1994-04-05,Male,Rp34.645.000,Rp70.644.000,Rp18.744.000,635
1318,65,2008-02-05,Female,Rp35.141.000,Rp71.647.000,Rp0,778
1545,63,2005-12-22,Male,Rp23.761.000,Rp48.454.000,Rp18.076.000,807
1001,62,2005-10-03,Male,Rp27.920.000,Rp56.928.000,Rp18.227.047,716
1315,70,1968-08-18,Female,Rp25.066.000,Rp51.112.000,Rp0,753
323,66,1971-07-19,Male,Rp20.543.000,Rp41.886.000,Rp0,683
625,66,2006-12-31,Female,Rp36.438.000,Rp74.292.000,Rp14.054.095,680
979,62,1967-02-09,Male,Rp25.143.000,Rp51.272.000,Rp13.279.428,693
537,71,2006-10-19,Female,Rp49.580.000,Rp101.088.000,Rp36.749.904,703
1096,67,1966-10-29,Male,Rp31.841.000,Rp64.924.000,Rp28.686.666,681
1347,64,1961-05-22,Female,Rp37.273.000,Rp86.951.000,Rp6.261.142,590
1395,65,1967-09-09,Male,Rp118.268.000,Rp241.141.000,Rp58.987.619,604
1614,70,1985-09-07,Female,Rp27.818.000,Rp56.722.000,Rp24.310.476,716
1212,58,1993-02-04,Male,Rp30.760.000,Rp62.721.000,Rp15.712.380,810
1588,69,1983-08-14,Male,Rp44.800.000,Rp91.352.000,Rp38.488.000,689
121,66,1991-11-20,Female,Rp34.953.000,Rp71.262.000,Rp37.168.952,721
1773,70,2003-09-12,Male,Rp41.453.000,Rp84.527.000,Rp23.000.000,742
1859,66,1958-01-11,Male,Rp35.492.000,Rp60.703.000,Rp2.672.380,836
1339,70,2000-08-16,Male,Rp49.580.000,Rp101.089.000,Rp40.693.333,773
1894,70,2005-01-02,Female,Rp36.631.000,Rp74.688.000,Rp26.693.714,790
77,67,1926-10-10,Female,Rp39.752.000,Rp80.192.000,Rp1.129.904,709
1222,66,1983-12-15,Female,Rp22.113.000,Rp45.090.000,Rp14.580.000,600
363,66,1973-09-21,Female,Rp37.465.000,Rp76.388.000,Rp33.811.809,701
634,74,1976-08-16,Female,Rp37.767.000,Rp77.005.000,Rp1.940.761,683
628,66,1969-01-14,Male,Rp82.399.000,Rp168.001.000,Rp22.712.761,815
756,65,1959-10-16,Female,Rp44.663.000,Rp92.965.000,Rp8.756.571,679
971,66,2005-10-29,Female,Rp31.222.000,Rp63.657.000,Rp0,732
111,65,2000-10-18,Female,Rp23.091.000,Rp47.076.000,Rp20.180.571,738
312,68,2008-02-18,Female,Rp36.688.000,Rp74.797.000,Rp34.479.428,767
1627,65,1996-06-15,Male,Rp28.907.000,Rp58.944.000,Rp15.936.000,825
1359,70,1990-07-26,Female,Rp34.650.000,Rp70.644.000,Rp14.906.476,691
174,69,2002-04-10,Female,Rp34.360.000,Rp70.046.000,Rp24.837.333,716
420,62,2004-02-24,Male,Rp25.499.000,Rp51.997.000,Rp15.332.952,744
488,69,1991-06-08,Male,Rp24.724.000,Rp50.406.000,Rp16.243.238,745
7,61,1951-05-28,Male,Rp32.822.000,Rp51.278.000,Rp6.389.333,650
863,68,1965-12-15,Female,Rp26.480.000,Rp53.983.000,Rp488.952,774
1854,69,1978-01-13,Male,Rp37.195.000,Rp75.841.000,Rp21.100.190,625
1041,62,1977-09-22,Female,Rp25.026.000,Rp51.027.000,Rp14.989.142,639
1616,70,1977-08-09,Male,Rp72.538.000,Rp147.894.000,Rp11.752.761,815
1805,68,1987-05-17,Male,Rp20.480.000,Rp41.756.000,Rp5.083.047,718
1284,64,1975-09-20,Female,Rp30.738.000,Rp62.677.000,Rp17.138.285,765
1735,66,1969-05-04,Male,Rp28.151.000,Rp57.399.000,Rp16.828.571,614
1528,73,1948-01-05,Female,Rp27.161.000,Rp43.919.000,Rp316.190,695
1278,70,2006-09-30,Male,Rp21.869.000,Rp44.586.000,Rp7.758.095,684
591,60,1975-11-18,Male,Rp29.593.000,Rp60.341.000,Rp19.675.619,696
97,60,1956-03-29,Female,Rp30.746.000,Rp51.702.000,Rp1.517.333,765
31,65,1974-06-19,Female,Rp35.064.000,Rp71.499.000,Rp0,712
1380,66,1988-09-20,Male,Rp32.659.000,Rp66.595.000,Rp23.164.380,736
1240,67,1969-05-26,Female,Rp24.481.000,Rp49.916.000,Rp12.892.761,693
932,69,1959-02-06,Male,Rp26.296.000,Rp53.616.000,Rp21.328.190,811
378,60,2007-05-09,Female,Rp29.423.000,Rp60.000.000,Rp24.456.380,596
647,72,1994-07-02,Female,Rp20.701.000,Rp42.206.000,Rp22.140.190,758
391,66,1940-07-19,Female,Rp29.850.000,Rp55.339.000,Rp528.761,731
588,66,2004-06-12,Male,Rp36.253.000,Rp73.914.000,Rp22.723.619,844
986,70,1993-07-06,Male,Rp36.950.000,Rp75.328.000,Rp26.250.666,703
1944,65,1963-11-12,Female,Rp37.998.000,Rp77.474.000,Rp31.224.571,740
185,67,1979-01-30,Female,Rp23.810.000,Rp48.548.000,Rp21.238.666,779
1007,60,1960-02-23,Male,Rp39.752.000,Rp85.752.000,Rp8.141.142,618
1110,60,2004-11-07,Female,Rp50.718.000,Rp103.411.000,Rp54.171.238,673
